competition,year,round,type,division,category,display_name,source_url,pdf_path,md_path,tex_path,num_pages
SMT,2018,DiscreteTiebreaker,Solutions,,Tiebreaker,,https://www.stanfordmathtournament.org/pdfs/smt2018/discrete-tiebreaker-solutions.pdf,smt_pdfs/SMT_2018_DiscreteTiebreaker_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2018_DiscreteTiebreaker_Solutions.md,mathpix_output/smt_pdfs/SMT_2018_DiscreteTiebreaker_Solutions.tex.zip,2
SMT,2018,General,Problems,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2018/general-problems.pdf,smt_pdfs/SMT_2018_General_Problems.pdf,mathpix_output/smt_pdfs/SMT_2018_General_Problems.md,mathpix_output/smt_pdfs/SMT_2018_General_Problems.tex.zip,2
SMT,2018,General,Solutions,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2018/general-solutions.pdf,smt_pdfs/SMT_2018_General_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2018_General_Solutions.md,mathpix_output/smt_pdfs/SMT_2018_General_Solutions.tex.zip,8
SMT,2018,GeneralTiebreaker,Problems,,Tiebreaker,,https://www.stanfordmathtournament.org/pdfs/smt2018/general-tiebreaker-problems.pdf,smt_pdfs/SMT_2018_GeneralTiebreaker_Problems.pdf,mathpix_output/smt_pdfs/SMT_2018_GeneralTiebreaker_Problems.md,mathpix_output/smt_pdfs/SMT_2018_GeneralTiebreaker_Problems.tex.zip,1
SMT,2018,GeneralTiebreaker,Solutions,,Tiebreaker,,https://www.stanfordmathtournament.org/pdfs/smt2018/general-tiebreaker-solutions.pdf,smt_pdfs/SMT_2018_GeneralTiebreaker_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2018_GeneralTiebreaker_Solutions.md,mathpix_output/smt_pdfs/SMT_2018_GeneralTiebreaker_Solutions.tex.zip,1
SMT,2018,Geometry,Problems,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2018/geometry-problems.pdf,smt_pdfs/SMT_2018_Geometry_Problems.pdf,mathpix_output/smt_pdfs/SMT_2018_Geometry_Problems.md,mathpix_output/smt_pdfs/SMT_2018_Geometry_Problems.tex.zip,1
SMT,2018,Geometry,Solutions,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2018/geometry-solutions.pdf,smt_pdfs/SMT_2018_Geometry_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2018_Geometry_Solutions.md,mathpix_output/smt_pdfs/SMT_2018_Geometry_Solutions.tex.zip,5
SMT,2018,GeometryTiebreaker,Problems,,Tiebreaker,,https://www.stanfordmathtournament.org/pdfs/smt2018/geometry-tiebreaker-problems.pdf,smt_pdfs/SMT_2018_GeometryTiebreaker_Problems.pdf,mathpix_output/smt_pdfs/SMT_2018_GeometryTiebreaker_Problems.md,mathpix_output/smt_pdfs/SMT_2018_GeometryTiebreaker_Problems.tex.zip,1
SMT,2018,GeometryTiebreaker,Solutions,,Tiebreaker,,https://www.stanfordmathtournament.org/pdfs/smt2018/geometry-tiebreaker-solutions.pdf,smt_pdfs/SMT_2018_GeometryTiebreaker_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2018_GeometryTiebreaker_Solutions.md,mathpix_output/smt_pdfs/SMT_2018_GeometryTiebreaker_Solutions.tex.zip,1
SMT,2018,Team,Problems,,Team,,https://www.stanfordmathtournament.org/pdfs/smt2018/team-problems.pdf,smt_pdfs/SMT_2018_Team_Problems.pdf,mathpix_output/smt_pdfs/SMT_2018_Team_Problems.md,mathpix_output/smt_pdfs/SMT_2018_Team_Problems.tex.zip,3
SMT,2018,Team,Solutions,,Team,,https://www.stanfordmathtournament.org/pdfs/smt2018/team-solutions.pdf,smt_pdfs/SMT_2018_Team_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2018_Team_Solutions.md,mathpix_output/smt_pdfs/SMT_2018_Team_Solutions.tex.zip,12
SMT,2014,Algebra,Problems,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2014/algebra-problems.pdf,smt_pdfs/SMT_2014_Algebra_Problems.pdf,mathpix_output/smt_pdfs/SMT_2014_Algebra_Problems.md,mathpix_output/smt_pdfs/SMT_2014_Algebra_Problems.tex.zip,1
SMT,2014,Algebra,Solutions,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2014/algebra-solutions.pdf,smt_pdfs/SMT_2014_Algebra_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2014_Algebra_Solutions.md,mathpix_output/smt_pdfs/SMT_2014_Algebra_Solutions.tex.zip,6
SMT,2014,AlgebraTiebreaker,Problems,,Tiebreaker,,https://www.stanfordmathtournament.org/pdfs/smt2014/algebra-tiebreaker-problems.pdf,smt_pdfs/SMT_2014_AlgebraTiebreaker_Problems.pdf,mathpix_output/smt_pdfs/SMT_2014_AlgebraTiebreaker_Problems.md,mathpix_output/smt_pdfs/SMT_2014_AlgebraTiebreaker_Problems.tex.zip,1
SMT,2014,AlgebraTiebreaker,Solutions,,Tiebreaker,,https://www.stanfordmathtournament.org/pdfs/smt2014/algebra-tiebreaker-solutions.pdf,smt_pdfs/SMT_2014_AlgebraTiebreaker_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2014_AlgebraTiebreaker_Solutions.md,mathpix_output/smt_pdfs/SMT_2014_AlgebraTiebreaker_Solutions.tex.zip,2
SMT,2014,Calculus,Problems,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2014/calculus-problems.pdf,smt_pdfs/SMT_2014_Calculus_Problems.pdf,mathpix_output/smt_pdfs/SMT_2014_Calculus_Problems.md,mathpix_output/smt_pdfs/SMT_2014_Calculus_Problems.tex.zip,1
SMT,2014,Calculus,Solutions,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2014/calculus-solutions.pdf,smt_pdfs/SMT_2014_Calculus_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2014_Calculus_Solutions.md,mathpix_output/smt_pdfs/SMT_2014_Calculus_Solutions.tex.zip,5
SMT,2014,CalculusTiebreaker,Problems,,Tiebreaker,,https://www.stanfordmathtournament.org/pdfs/smt2014/calculus-tiebreaker-problems.pdf,smt_pdfs/SMT_2014_CalculusTiebreaker_Problems.pdf,mathpix_output/smt_pdfs/SMT_2014_CalculusTiebreaker_Problems.md,mathpix_output/smt_pdfs/SMT_2014_CalculusTiebreaker_Problems.tex.zip,1
SMT,2014,CalculusTiebreaker,Solutions,,Tiebreaker,,https://www.stanfordmathtournament.org/pdfs/smt2014/calculus-tiebreaker-solutions.pdf,smt_pdfs/SMT_2014_CalculusTiebreaker_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2014_CalculusTiebreaker_Solutions.md,mathpix_output/smt_pdfs/SMT_2014_CalculusTiebreaker_Solutions.tex.zip,2
SMT,2014,General,Problems,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2014/general-problems.pdf,smt_pdfs/SMT_2014_General_Problems.pdf,mathpix_output/smt_pdfs/SMT_2014_General_Problems.md,mathpix_output/smt_pdfs/SMT_2014_General_Problems.tex.zip,2
SMT,2014,General,Solutions,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2014/general-solutions.pdf,smt_pdfs/SMT_2014_General_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2014_General_Solutions.md,mathpix_output/smt_pdfs/SMT_2014_General_Solutions.tex.zip,6
SMT,2014,GeneralTiebreaker,Problems,,Tiebreaker,,https://www.stanfordmathtournament.org/pdfs/smt2014/general-tiebreaker-problems.pdf,smt_pdfs/SMT_2014_GeneralTiebreaker_Problems.pdf,mathpix_output/smt_pdfs/SMT_2014_GeneralTiebreaker_Problems.md,mathpix_output/smt_pdfs/SMT_2014_GeneralTiebreaker_Problems.tex.zip,1
SMT,2014,GeneralTiebreaker,Solutions,,Tiebreaker,,https://www.stanfordmathtournament.org/pdfs/smt2014/general-tiebreaker-solutions.pdf,smt_pdfs/SMT_2014_GeneralTiebreaker_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2014_GeneralTiebreaker_Solutions.md,mathpix_output/smt_pdfs/SMT_2014_GeneralTiebreaker_Solutions.tex.zip,1
SMT,2014,Geometry,Problems,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2014/geometry-problems.pdf,smt_pdfs/SMT_2014_Geometry_Problems.pdf,mathpix_output/smt_pdfs/SMT_2014_Geometry_Problems.md,mathpix_output/smt_pdfs/SMT_2014_Geometry_Problems.tex.zip,1
SMT,2014,Geometry,Solutions,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2014/geometry-solutions.pdf,smt_pdfs/SMT_2014_Geometry_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2014_Geometry_Solutions.md,mathpix_output/smt_pdfs/SMT_2014_Geometry_Solutions.tex.zip,5
SMT,2014,GeometryTiebreaker,Problems,,Tiebreaker,,https://www.stanfordmathtournament.org/pdfs/smt2014/geometry-tiebreaker-problems.pdf,smt_pdfs/SMT_2014_GeometryTiebreaker_Problems.pdf,mathpix_output/smt_pdfs/SMT_2014_GeometryTiebreaker_Problems.md,mathpix_output/smt_pdfs/SMT_2014_GeometryTiebreaker_Problems.tex.zip,1
SMT,2014,GeometryTiebreaker,Solutions,,Tiebreaker,,https://www.stanfordmathtournament.org/pdfs/smt2014/geometry-tiebreaker-solutions.pdf,smt_pdfs/SMT_2014_GeometryTiebreaker_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2014_GeometryTiebreaker_Solutions.md,mathpix_output/smt_pdfs/SMT_2014_GeometryTiebreaker_Solutions.tex.zip,1
SMT,2014,Power,Problems,,Team,,https://www.stanfordmathtournament.org/pdfs/smt2014/power-problems.pdf,smt_pdfs/SMT_2014_Power_Problems.pdf,mathpix_output/smt_pdfs/SMT_2014_Power_Problems.md,mathpix_output/smt_pdfs/SMT_2014_Power_Problems.tex.zip,8
SMT,2014,Power,Solutions,,Team,,https://www.stanfordmathtournament.org/pdfs/smt2014/power-solutions.pdf,smt_pdfs/SMT_2014_Power_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2014_Power_Solutions.md,mathpix_output/smt_pdfs/SMT_2014_Power_Solutions.tex.zip,16
SMT,2014,Team,Problems,,Team,,https://www.stanfordmathtournament.org/pdfs/smt2014/team-problems.pdf,smt_pdfs/SMT_2014_Team_Problems.pdf,mathpix_output/smt_pdfs/SMT_2014_Team_Problems.md,mathpix_output/smt_pdfs/SMT_2014_Team_Problems.tex.zip,2
SMT,2014,Team,Solutions,,Team,,https://www.stanfordmathtournament.org/pdfs/smt2014/team-solutions.pdf,smt_pdfs/SMT_2014_Team_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2014_Team_Solutions.md,mathpix_output/smt_pdfs/SMT_2014_Team_Solutions.tex.zip,9
SMT,2013,Algebra,Problems,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2013/algebra-problems.pdf,smt_pdfs/SMT_2013_Algebra_Problems.pdf,mathpix_output/smt_pdfs/SMT_2013_Algebra_Problems.md,mathpix_output/smt_pdfs/SMT_2013_Algebra_Problems.tex.zip,1
SMT,2013,Algebra,Solutions,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2013/algebra-solutions.pdf,smt_pdfs/SMT_2013_Algebra_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2013_Algebra_Solutions.md,mathpix_output/smt_pdfs/SMT_2013_Algebra_Solutions.tex.zip,3
SMT,2013,AlgebraTiebreaker,Problems,,Tiebreaker,,https://www.stanfordmathtournament.org/pdfs/smt2013/algebra-tiebreaker-problems.pdf,smt_pdfs/SMT_2013_AlgebraTiebreaker_Problems.pdf,mathpix_output/smt_pdfs/SMT_2013_AlgebraTiebreaker_Problems.md,mathpix_output/smt_pdfs/SMT_2013_AlgebraTiebreaker_Problems.tex.zip,1
SMT,2013,AlgebraTiebreaker,Solutions,,Tiebreaker,,https://www.stanfordmathtournament.org/pdfs/smt2013/algebra-tiebreaker-solutions.pdf,smt_pdfs/SMT_2013_AlgebraTiebreaker_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2013_AlgebraTiebreaker_Solutions.md,mathpix_output/smt_pdfs/SMT_2013_AlgebraTiebreaker_Solutions.tex.zip,1
SMT,2013,Calculus,Problems,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2013/calculus-problems.pdf,smt_pdfs/SMT_2013_Calculus_Problems.pdf,mathpix_output/smt_pdfs/SMT_2013_Calculus_Problems.md,mathpix_output/smt_pdfs/SMT_2013_Calculus_Problems.tex.zip,1
SMT,2013,Calculus,Solutions,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2013/calculus-solutions.pdf,smt_pdfs/SMT_2013_Calculus_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2013_Calculus_Solutions.md,mathpix_output/smt_pdfs/SMT_2013_Calculus_Solutions.tex.zip,8
SMT,2013,CalculusTiebreaker,Problems,,Tiebreaker,,https://www.stanfordmathtournament.org/pdfs/smt2013/calculus-tiebreaker-problems.pdf,smt_pdfs/SMT_2013_CalculusTiebreaker_Problems.pdf,mathpix_output/smt_pdfs/SMT_2013_CalculusTiebreaker_Problems.md,mathpix_output/smt_pdfs/SMT_2013_CalculusTiebreaker_Problems.tex.zip,1
SMT,2013,CalculusTiebreaker,Solutions,,Tiebreaker,,https://www.stanfordmathtournament.org/pdfs/smt2013/calculus-tiebreaker-solutions.pdf,smt_pdfs/SMT_2013_CalculusTiebreaker_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2013_CalculusTiebreaker_Solutions.md,mathpix_output/smt_pdfs/SMT_2013_CalculusTiebreaker_Solutions.tex.zip,2
SMT,2013,General,Problems,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2013/general-problems.pdf,smt_pdfs/SMT_2013_General_Problems.pdf,mathpix_output/smt_pdfs/SMT_2013_General_Problems.md,mathpix_output/smt_pdfs/SMT_2013_General_Problems.tex.zip,3
SMT,2013,General,Solutions,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2013/general-solutions.pdf,smt_pdfs/SMT_2013_General_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2013_General_Solutions.md,mathpix_output/smt_pdfs/SMT_2013_General_Solutions.tex.zip,6
SMT,2013,GeneralTiebreaker,Problems,,Tiebreaker,,https://www.stanfordmathtournament.org/pdfs/smt2013/general-tiebreaker-problems.pdf,smt_pdfs/SMT_2013_GeneralTiebreaker_Problems.pdf,mathpix_output/smt_pdfs/SMT_2013_GeneralTiebreaker_Problems.md,mathpix_output/smt_pdfs/SMT_2013_GeneralTiebreaker_Problems.tex.zip,1
SMT,2013,GeneralTiebreaker,Solutions,,Tiebreaker,,https://www.stanfordmathtournament.org/pdfs/smt2013/general-tiebreaker-solutions.pdf,smt_pdfs/SMT_2013_GeneralTiebreaker_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2013_GeneralTiebreaker_Solutions.md,mathpix_output/smt_pdfs/SMT_2013_GeneralTiebreaker_Solutions.tex.zip,2
SMT,2013,Geometry,Problems,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2013/geometry-problems.pdf,smt_pdfs/SMT_2013_Geometry_Problems.pdf,mathpix_output/smt_pdfs/SMT_2013_Geometry_Problems.md,mathpix_output/smt_pdfs/SMT_2013_Geometry_Problems.tex.zip,1
SMT,2013,Geometry,Solutions,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2013/geometry-solutions.pdf,smt_pdfs/SMT_2013_Geometry_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2013_Geometry_Solutions.md,mathpix_output/smt_pdfs/SMT_2013_Geometry_Solutions.tex.zip,6
SMT,2013,GeometryTiebreaker,Problems,,Tiebreaker,,https://www.stanfordmathtournament.org/pdfs/smt2013/geometry-tiebreaker-problems.pdf,smt_pdfs/SMT_2013_GeometryTiebreaker_Problems.pdf,mathpix_output/smt_pdfs/SMT_2013_GeometryTiebreaker_Problems.md,mathpix_output/smt_pdfs/SMT_2013_GeometryTiebreaker_Problems.tex.zip,1
SMT,2013,GeometryTiebreaker,Solutions,,Tiebreaker,,https://www.stanfordmathtournament.org/pdfs/smt2013/geometry-tiebreaker-solutions.pdf,smt_pdfs/SMT_2013_GeometryTiebreaker_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2013_GeometryTiebreaker_Solutions.md,mathpix_output/smt_pdfs/SMT_2013_GeometryTiebreaker_Solutions.tex.zip,2
SMT,2013,Power,Problems,,Team,,https://www.stanfordmathtournament.org/pdfs/smt2013/power-problems.pdf,smt_pdfs/SMT_2013_Power_Problems.pdf,mathpix_output/smt_pdfs/SMT_2013_Power_Problems.md,mathpix_output/smt_pdfs/SMT_2013_Power_Problems.tex.zip,6
SMT,2013,Power,Solutions,,Team,,https://www.stanfordmathtournament.org/pdfs/smt2013/power-solutions.pdf,smt_pdfs/SMT_2013_Power_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2013_Power_Solutions.md,mathpix_output/smt_pdfs/SMT_2013_Power_Solutions.tex.zip,15
SMT,2013,Team,Problems,,Team,,https://www.stanfordmathtournament.org/pdfs/smt2013/team-problems.pdf,smt_pdfs/SMT_2013_Team_Problems.pdf,mathpix_output/smt_pdfs/SMT_2013_Team_Problems.md,mathpix_output/smt_pdfs/SMT_2013_Team_Problems.tex.zip,2
SMT,2013,Team,Solutions,,Team,,https://www.stanfordmathtournament.org/pdfs/smt2013/team-solutions.pdf,smt_pdfs/SMT_2013_Team_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2013_Team_Solutions.md,mathpix_output/smt_pdfs/SMT_2013_Team_Solutions.tex.zip,11
SMT,2012,Algebra,Problems,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2012/algebra-problems.pdf,smt_pdfs/SMT_2012_Algebra_Problems.pdf,mathpix_output/smt_pdfs/SMT_2012_Algebra_Problems.md,mathpix_output/smt_pdfs/SMT_2012_Algebra_Problems.tex.zip,1
SMT,2012,Algebra,Solutions,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2012/algebra-solutions.pdf,smt_pdfs/SMT_2012_Algebra_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2012_Algebra_Solutions.md,mathpix_output/smt_pdfs/SMT_2012_Algebra_Solutions.tex.zip,4
SMT,2012,AlgebraTiebreaker,Problems,,Tiebreaker,,https://www.stanfordmathtournament.org/pdfs/smt2012/algebra-tiebreaker-problems.pdf,smt_pdfs/SMT_2012_AlgebraTiebreaker_Problems.pdf,mathpix_output/smt_pdfs/SMT_2012_AlgebraTiebreaker_Problems.md,mathpix_output/smt_pdfs/SMT_2012_AlgebraTiebreaker_Problems.tex.zip,1
SMT,2012,AlgebraTiebreaker,Solutions,,Tiebreaker,,https://www.stanfordmathtournament.org/pdfs/smt2012/algebra-tiebreaker-solutions.pdf,smt_pdfs/SMT_2012_AlgebraTiebreaker_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2012_AlgebraTiebreaker_Solutions.md,mathpix_output/smt_pdfs/SMT_2012_AlgebraTiebreaker_Solutions.tex.zip,1
SMT,2012,Calculus,Problems,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2012/calculus-problems.pdf,smt_pdfs/SMT_2012_Calculus_Problems.pdf,mathpix_output/smt_pdfs/SMT_2012_Calculus_Problems.md,mathpix_output/smt_pdfs/SMT_2012_Calculus_Problems.tex.zip,1
SMT,2012,Calculus,Solutions,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2012/calculus-solutions.pdf,smt_pdfs/SMT_2012_Calculus_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2012_Calculus_Solutions.md,mathpix_output/smt_pdfs/SMT_2012_Calculus_Solutions.tex.zip,6
SMT,2012,CalculusTiebreaker,Problems,,Tiebreaker,,https://www.stanfordmathtournament.org/pdfs/smt2012/calculus-tiebreaker-problems.pdf,smt_pdfs/SMT_2012_CalculusTiebreaker_Problems.pdf,mathpix_output/smt_pdfs/SMT_2012_CalculusTiebreaker_Problems.md,mathpix_output/smt_pdfs/SMT_2012_CalculusTiebreaker_Problems.tex.zip,1
SMT,2012,CalculusTiebreaker,Solutions,,Tiebreaker,,https://www.stanfordmathtournament.org/pdfs/smt2012/calculus-tiebreaker-solutions.pdf,smt_pdfs/SMT_2012_CalculusTiebreaker_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2012_CalculusTiebreaker_Solutions.md,mathpix_output/smt_pdfs/SMT_2012_CalculusTiebreaker_Solutions.tex.zip,2
SMT,2012,General,Problems,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2012/general-problems.pdf,smt_pdfs/SMT_2012_General_Problems.pdf,mathpix_output/smt_pdfs/SMT_2012_General_Problems.md,mathpix_output/smt_pdfs/SMT_2012_General_Problems.tex.zip,3
SMT,2012,General,Solutions,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2012/general-solutions.pdf,smt_pdfs/SMT_2012_General_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2012_General_Solutions.md,mathpix_output/smt_pdfs/SMT_2012_General_Solutions.tex.zip,7
SMT,2012,GeneralTiebreaker,Problems,,Tiebreaker,,https://www.stanfordmathtournament.org/pdfs/smt2012/general-tiebreaker-problems.pdf,smt_pdfs/SMT_2012_GeneralTiebreaker_Problems.pdf,mathpix_output/smt_pdfs/SMT_2012_GeneralTiebreaker_Problems.md,mathpix_output/smt_pdfs/SMT_2012_GeneralTiebreaker_Problems.tex.zip,1
SMT,2012,GeneralTiebreaker,Solutions,,Tiebreaker,,https://www.stanfordmathtournament.org/pdfs/smt2012/general-tiebreaker-solutions.pdf,smt_pdfs/SMT_2012_GeneralTiebreaker_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2012_GeneralTiebreaker_Solutions.md,mathpix_output/smt_pdfs/SMT_2012_GeneralTiebreaker_Solutions.tex.zip,1
SMT,2012,Geometry,Problems,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2012/geometry-problems.pdf,smt_pdfs/SMT_2012_Geometry_Problems.pdf,mathpix_output/smt_pdfs/SMT_2012_Geometry_Problems.md,mathpix_output/smt_pdfs/SMT_2012_Geometry_Problems.tex.zip,1
SMT,2012,Geometry,Solutions,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2012/geometry-solutions.pdf,smt_pdfs/SMT_2012_Geometry_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2012_Geometry_Solutions.md,mathpix_output/smt_pdfs/SMT_2012_Geometry_Solutions.tex.zip,5
SMT,2012,GeometryTiebreaker,Problems,,Tiebreaker,,https://www.stanfordmathtournament.org/pdfs/smt2012/geometry-tiebreaker-problems.pdf,smt_pdfs/SMT_2012_GeometryTiebreaker_Problems.pdf,mathpix_output/smt_pdfs/SMT_2012_GeometryTiebreaker_Problems.md,mathpix_output/smt_pdfs/SMT_2012_GeometryTiebreaker_Problems.tex.zip,1
SMT,2012,GeometryTiebreaker,Solutions,,Tiebreaker,,https://www.stanfordmathtournament.org/pdfs/smt2012/geometry-tiebreaker-solutions.pdf,smt_pdfs/SMT_2012_GeometryTiebreaker_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2012_GeometryTiebreaker_Solutions.md,mathpix_output/smt_pdfs/SMT_2012_GeometryTiebreaker_Solutions.tex.zip,2
SMT,2012,Power,Problems,,Team,,https://www.stanfordmathtournament.org/pdfs/smt2012/power-problems.pdf,smt_pdfs/SMT_2012_Power_Problems.pdf,mathpix_output/smt_pdfs/SMT_2012_Power_Problems.md,mathpix_output/smt_pdfs/SMT_2012_Power_Problems.tex.zip,6
SMT,2012,Power,Solutions,,Team,,https://www.stanfordmathtournament.org/pdfs/smt2012/power-solutions.pdf,smt_pdfs/SMT_2012_Power_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2012_Power_Solutions.md,mathpix_output/smt_pdfs/SMT_2012_Power_Solutions.tex.zip,10
SMT,2012,Team,Problems,,Team,,https://www.stanfordmathtournament.org/pdfs/smt2012/team-problems.pdf,smt_pdfs/SMT_2012_Team_Problems.pdf,mathpix_output/smt_pdfs/SMT_2012_Team_Problems.md,mathpix_output/smt_pdfs/SMT_2012_Team_Problems.tex.zip,2
SMT,2012,Team,Solutions,,Team,,https://www.stanfordmathtournament.org/pdfs/smt2012/team-solutions.pdf,smt_pdfs/SMT_2012_Team_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2012_Team_Solutions.md,mathpix_output/smt_pdfs/SMT_2012_Team_Solutions.tex.zip,9
SMT,2011,Algebra,Problems,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2011/algebra-problems.pdf,smt_pdfs/SMT_2011_Algebra_Problems.pdf,mathpix_output/smt_pdfs/SMT_2011_Algebra_Problems.md,mathpix_output/smt_pdfs/SMT_2011_Algebra_Problems.tex.zip,1
SMT,2011,Algebra,Solutions,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2011/algebra-solutions.pdf,smt_pdfs/SMT_2011_Algebra_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2011_Algebra_Solutions.md,mathpix_output/smt_pdfs/SMT_2011_Algebra_Solutions.tex.zip,3
SMT,2011,Calculus,Problems,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2011/calculus-problems.pdf,smt_pdfs/SMT_2011_Calculus_Problems.pdf,mathpix_output/smt_pdfs/SMT_2011_Calculus_Problems.md,mathpix_output/smt_pdfs/SMT_2011_Calculus_Problems.tex.zip,1
SMT,2011,Calculus,Solutions,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2011/calculus-solutions.pdf,smt_pdfs/SMT_2011_Calculus_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2011_Calculus_Solutions.md,mathpix_output/smt_pdfs/SMT_2011_Calculus_Solutions.tex.zip,6
SMT,2011,General,Problems,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2011/general-problems.pdf,smt_pdfs/SMT_2011_General_Problems.pdf,mathpix_output/smt_pdfs/SMT_2011_General_Problems.md,mathpix_output/smt_pdfs/SMT_2011_General_Problems.tex.zip,2
SMT,2011,General,Solutions,,Individual,,https://www.stanfordmathtournament.org/pdfs/smt2011/general-solutions.pdf,smt_pdfs/SMT_2011_General_Solutions.pdf,mathpix_output/smt_pdfs/SMT_2011_General_Solutions.md,mathpix_output/smt_pdfs/SMT_2011_General_Solutions.tex.zip,7
